# Force and moment coefficients
# dragDir     : (9.961909e-01 0.000000e+00 8.719920e-02)
# sideDir     : (0.000000e+00 1.000000e+00 -0.000000e+00)
# liftDir     : (-8.719920e-02 0.000000e+00 9.961909e-01)
# rollAxis    : (9.961909e-01 0.000000e+00 8.719920e-02)
# pitchAxis   : (0.000000e+00 1.000000e+00 -0.000000e+00)
# yawAxis     : (-8.719920e-02 0.000000e+00 9.961909e-01)
# magUInf     : 3.000000e+01
# lRef        : 2.000000e-01
# Aref        : 1.200000e-01
# CofR        : (5.000000e-02 -3.000000e-01 0.000000e+00)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1             	2.701065e+00	8.328076e-01	1.868257e+00	7.392456e+00	-6.254837e+00	1.364729e+01	-9.951065e+00	-5.177248e-01	1.580465e+00	1.160971e+00	2.160951e+00	-9.999797e-01
2             	1.526245e+00	5.845458e-01	9.416994e-01	4.451685e+00	-3.548233e+00	7.999918e+00	-5.774076e+00	-1.785768e-01	7.627130e-01	6.333850e-01	1.079405e+00	-4.460205e-01
3             	-3.417002e-01	-2.233955e-02	-3.193606e-01	-6.032710e-01	7.793067e-01	-1.382578e+00	1.080942e+00	1.485105e-01	-3.536647e-01	-1.877053e-01	-4.475174e-01	2.598121e-01
4             	-1.346270e+00	-4.007244e-01	-9.455459e-01	-3.492779e+00	3.122688e+00	-6.615466e+00	4.869077e+00	2.724108e-01	-8.815106e-01	-6.199071e-01	-1.191464e+00	5.715570e-01
5             	-9.746925e-01	-3.269361e-01	-6.477564e-01	-2.759129e+00	2.319383e+00	-5.078512e+00	3.698947e+00	1.604101e-01	-5.651315e-01	-4.399577e-01	-7.851103e-01	3.451526e-01
6             	4.406097e-02	-1.748624e-02	6.154721e-02	-7.458833e-02	-6.216352e-02	-1.242480e-02	-2.486936e-02	-3.951673e-02	8.039009e-02	1.509999e-02	8.794008e-02	-7.284009e-02
7             	7.204720e-01	2.165026e-01	5.039693e-01	1.847712e+00	-1.662435e+00	3.510147e+00	-2.586291e+00	-1.437334e-01	4.531190e-01	3.092030e-01	6.077206e-01	-2.985175e-01
8             	6.628788e-01	2.316853e-01	4.311935e-01	1.796465e+00	-1.509538e+00	3.306003e+00	-2.407770e+00	-9.975413e-02	3.603411e-01	2.765078e-01	4.985950e-01	-2.220873e-01
9             	1.435746e-01	9.108845e-02	5.248617e-02	3.749076e-01	-2.293876e-01	6.042952e-01	-4.168414e-01	1.930114e-02	1.261274e-02	4.537509e-02	3.530028e-02	1.007481e-02
10            	-2.890268e-01	-4.813078e-02	-2.408960e-01	-8.722136e-01	8.165669e-01	-1.688781e+00	1.252674e+00	9.638260e-02	-2.412647e-01	-1.427241e-01	-3.126267e-01	1.699027e-01
11            	-3.380298e-01	-8.231606e-02	-2.557138e-01	-1.051661e+00	8.968619e-01	-1.948523e+00	1.422692e+00	8.669885e-02	-2.358812e-01	-1.603702e-01	-3.160663e-01	1.556961e-01
12            	-9.109273e-02	-2.461401e-02	-6.647872e-02	-3.463520e-01	2.356657e-01	-5.820177e-01	4.088417e-01	2.093236e-02	-5.613727e-02	-5.053062e-02	-8.140258e-02	3.087196e-02
13            	1.631158e-01	4.985287e-02	1.132629e-01	4.074750e-01	-4.131964e-01	8.206713e-01	-6.169339e-01	-3.170502e-02	1.025245e-01	5.988273e-02	1.324659e-01	-7.258313e-02
14            	2.333650e-01	8.277041e-02	1.505946e-01	6.206154e-01	-5.590188e-01	1.179634e+00	-8.693265e-01	-3.391211e-02	1.281929e-01	8.924446e-02	1.728151e-01	-8.357069e-02
15            	1.255559e-01	6.556685e-02	5.998908e-02	2.881504e-01	-2.381079e-01	5.262583e-01	-3.821831e-01	2.788882e-03	4.190683e-02	4.192677e-02	6.287022e-02	-2.094345e-02
16            	-1.600923e-02	3.104430e-02	-4.705353e-02	-1.478623e-01	1.424551e-01	-2.903174e-01	2.163862e-01	3.904891e-02	-5.264118e-02	-1.913335e-02	-6.220786e-02	4.307451e-02
17            	-7.417360e-02	1.099244e-02	-8.516604e-02	-3.152478e-01	2.682639e-01	-5.835117e-01	4.258878e-01	4.807924e-02	-8.206949e-02	-4.410870e-02	-1.041238e-01	6.001514e-02
18            	-3.195942e-02	1.411916e-02	-4.607859e-02	-1.554285e-01	1.113914e-01	-2.668199e-01	1.891057e-01	3.009888e-02	-4.470992e-02	-2.656255e-02	-5.799119e-02	3.142864e-02
19            	4.407580e-02	2.917372e-02	1.490208e-02	1.074979e-01	-1.185716e-01	2.260695e-01	-1.723205e-01	7.135819e-03	8.827446e-03	5.227995e-03	1.144144e-02	-6.213448e-03
20            	8.477150e-02	4.106429e-02	4.370721e-02	2.414545e-01	-2.218525e-01	4.633070e-01	-3.425797e-01	-1.321457e-03	3.244623e-02	2.224481e-02	4.356864e-02	-2.132383e-02
21            	7.148638e-02	4.322292e-02	2.826346e-02	1.883442e-01	-1.598902e-01	3.482344e-01	-2.540623e-01	7.479730e-03	1.798168e-02	1.674453e-02	2.635395e-02	-9.609420e-03
22            	3.337143e-02	3.840365e-02	-5.032221e-03	5.659587e-02	-3.708108e-02	9.367695e-02	-6.537901e-02	2.171794e-02	-1.088274e-02	7.771281e-04	-1.049418e-02	1.127131e-02
23            	8.525898e-03	3.292489e-02	-2.439899e-02	-1.792537e-02	2.751219e-02	-4.543756e-02	3.647488e-02	2.866194e-02	-2.738030e-02	-9.932150e-03	-3.234638e-02	2.241423e-02
24            	1.158690e-02	3.078746e-02	-1.920056e-02	1.176279e-02	-1.235081e-03	1.299787e-02	-7.116475e-03	2.499401e-02	-2.324236e-02	-9.262864e-03	-2.787380e-02	1.861093e-02
25            	3.081263e-02	3.204357e-02	-1.230937e-03	9.578924e-02	-7.389291e-02	1.696822e-01	-1.217875e-01	1.663725e-02	-8.680576e-03	-1.869518e-03	-9.615334e-03	7.745817e-03
26            	4.615231e-02	3.445342e-02	1.169889e-02	1.576757e-01	-1.222881e-01	2.799638e-01	-2.011260e-01	1.137726e-02	1.592801e-03	4.153903e-03	3.669753e-03	4.841506e-04
27            	4.730516e-02	3.609488e-02	1.121028e-02	1.612084e-01	-1.177571e-01	2.789655e-01	-1.983613e-01	1.244230e-02	1.034250e-03	4.610196e-03	3.339348e-03	1.270848e-03
28            	3.854597e-02	3.630514e-02	2.240836e-03	1.276150e-01	-8.255194e-02	2.101669e-01	-1.463594e-01	1.703215e-02	-6.315203e-03	1.100995e-03	-5.764705e-03	6.865701e-03
29            	3.018756e-02	3.559497e-02	-5.407408e-03	9.927989e-02	-5.508551e-02	1.543654e-01	-1.047255e-01	2.050119e-02	-1.263680e-02	-2.325493e-03	-1.379954e-02	1.147405e-02
30            	2.880449e-02	3.471942e-02	-5.914924e-03	1.011804e-01	-5.599784e-02	1.571782e-01	-1.065880e-01	2.031717e-02	-1.343418e-02	-3.063829e-03	-1.496609e-02	1.190226e-02
31            	3.324122e-02	3.420828e-02	-9.670540e-04	1.259012e-01	-7.668084e-02	2.025820e-01	-1.396314e-01	1.758767e-02	-9.986174e-03	-1.515939e-03	-1.074414e-02	9.228205e-03
32            	3.818099e-02	3.415818e-02	4.022813e-03	1.501272e-01	-9.557534e-02	2.457026e-01	-1.706390e-01	1.506768e-02	-6.403268e-03	2.890484e-04	-6.258744e-03	6.547792e-03
33            	3.964791e-02	3.444572e-02	5.202185e-03	1.576912e-01	-9.892312e-02	2.566143e-01	-1.777687e-01	1.462177e-02	-5.535051e-03	8.202240e-04	-5.124939e-03	5.945163e-03
34            	3.775118e-02	3.482194e-02	2.929230e-03	1.505685e-01	-8.964150e-02	2.402100e-01	-1.649257e-01	1.594636e-02	-7.135955e-03	9.278326e-05	-7.089563e-03	7.182346e-03
35            	3.501221e-02	3.511972e-02	-1.075039e-04	1.406297e-01	-7.880518e-02	2.194349e-01	-1.491200e-01	1.761361e-02	-9.249575e-03	-9.538274e-04	-9.726489e-03	8.772661e-03
36            	3.395333e-02	3.522782e-02	-1.274485e-03	1.389064e-01	-7.610617e-02	2.150125e-01	-1.455594e-01	1.825115e-02	-1.004393e-02	-1.385865e-03	-1.073686e-02	9.350994e-03
37            	3.484196e-02	3.520703e-02	-3.650728e-04	1.459425e-01	-8.140601e-02	2.273485e-01	-1.543773e-01	1.778605e-02	-9.393029e-03	-1.105156e-03	-9.945606e-03	8.840451e-03
38            	3.643937e-02	3.517923e-02	1.260143e-03	1.557725e-01	-8.889496e-02	2.446674e-01	-1.667812e-01	1.695954e-02	-8.272815e-03	-5.742592e-04	-8.559945e-03	7.985686e-03
39            	3.726297e-02	3.527661e-02	1.986360e-03	1.614508e-01	-9.244469e-02	2.538955e-01	-1.731701e-01	1.664513e-02	-7.756421e-03	-3.242988e-04	-7.918571e-03	7.594272e-03
40            	3.697333e-02	3.546575e-02	1.507577e-03	1.616797e-01	-9.128777e-02	2.529675e-01	-1.721276e-01	1.697909e-02	-8.050134e-03	-4.703957e-04	-8.285332e-03	7.814936e-03
41            	3.616277e-02	3.568466e-02	4.781125e-04	1.596540e-01	-8.839296e-02	2.480469e-01	-1.682199e-01	1.760327e-02	-8.702876e-03	-7.964365e-04	-9.101095e-03	8.304658e-03
42            	3.569791e-02	3.581912e-02	-1.212089e-04	1.594469e-01	-8.743725e-02	2.468841e-01	-1.671607e-01	1.797016e-02	-9.080139e-03	-9.897198e-04	-9.574999e-03	8.585280e-03
43            	3.585930e-02	3.582318e-02	3.612520e-05	1.622581e-01	-8.932216e-02	2.515803e-01	-1.704512e-01	1.789353e-02	-8.996254e-03	-9.587540e-04	-9.475631e-03	8.516877e-03
44            	3.638752e-02	3.572578e-02	6.617334e-04	1.667045e-01	-9.263380e-02	2.593383e-01	-1.759860e-01	1.753203e-02	-8.658263e-03	-8.056155e-04	-9.061071e-03	8.255456e-03
45            	3.677095e-02	3.560859e-02	1.162366e-03	1.701091e-01	-9.498006e-02	2.650891e-01	-1.800346e-01	1.722311e-02	-8.420816e-03	-7.034849e-04	-8.772559e-03	8.069074e-03
46            	3.679281e-02	3.551625e-02	1.276558e-03	1.714965e-01	-9.554047e-02	2.670370e-01	-1.812887e-01	1.711985e-02	-8.424031e-03	-7.226071e-04	-8.785334e-03	8.062727e-03
47            	3.655459e-02	3.544031e-02	1.114283e-03	1.714894e-01	-9.495516e-02	2.664446e-01	-1.806999e-01	1.716301e-02	-8.580994e-03	-8.212175e-04	-8.991603e-03	8.170386e-03
48            	3.629607e-02	3.534559e-02	9.504800e-04	1.713467e-01	-9.437504e-02	2.657217e-01	-1.800484e-01	1.719755e-02	-8.721205e-03	-9.150204e-04	-9.178715e-03	8.263695e-03
49            	3.619366e-02	3.520735e-02	9.863085e-04	1.719146e-01	-9.453485e-02	2.664494e-01	-1.804921e-01	1.711052e-02	-8.735971e-03	-9.476249e-04	-9.209783e-03	8.262158e-03
50            	3.621812e-02	3.502385e-02	1.194276e-03	1.730435e-01	-9.521657e-02	2.682600e-01	-1.817383e-01	1.691479e-02	-8.662851e-03	-9.376469e-04	-9.131674e-03	8.194027e-03
51            	3.623956e-02	3.483019e-02	1.409374e-03	1.740684e-01	-9.576826e-02	2.698367e-01	-1.828025e-01	1.671041e-02	-8.599591e-03	-9.325536e-04	-9.065868e-03	8.133315e-03
52            	3.614458e-02	3.468188e-02	1.462702e-03	1.743726e-01	-9.565954e-02	2.700321e-01	-1.828458e-01	1.660959e-02	-8.618755e-03	-9.656013e-04	-9.101556e-03	8.135955e-03
53            	3.593442e-02	3.458061e-02	1.353803e-03	1.739877e-01	-9.494823e-02	2.689359e-01	-1.819421e-01	1.661340e-02	-8.709630e-03	-1.032670e-03	-9.225966e-03	8.193295e-03
54            	3.567660e-02	3.450217e-02	1.174433e-03	1.732756e-01	-9.399604e-02	2.672716e-01	-1.806338e-01	1.666387e-02	-8.819514e-03	-1.108182e-03	-9.373604e-03	8.265423e-03
55            	3.545289e-02	3.442464e-02	1.028243e-03	1.726823e-01	-9.320966e-02	2.658919e-01	-1.795508e-01	1.669820e-02	-8.898281e-03	-1.166282e-03	-9.481422e-03	8.315140e-03
56            	3.524047e-02	3.439704e-02	8.434287e-04	1.721830e-01	-9.253885e-02	2.647218e-01	-1.786303e-01	1.677681e-02	-8.973805e-03	-1.215650e-03	-9.581630e-03	8.365980e-03
57            	3.505877e-02	3.437430e-02	6.844706e-04	1.718458e-01	-9.198488e-02	2.638307e-01	-1.779078e-01	1.684491e-02	-9.037603e-03	-1.257215e-03	-9.666210e-03	8.408995e-03
58            	3.489355e-02	3.433213e-02	5.614210e-04	1.715854e-01	-9.145203e-02	2.630375e-01	-1.772447e-01	1.688536e-02	-9.095237e-03	-1.296862e-03	-9.743668e-03	8.446806e-03
59            	3.473060e-02	3.428420e-02	4.464050e-04	1.713109e-01	-9.089320e-02	2.622041e-01	-1.765486e-01	1.691890e-02	-9.154462e-03	-1.337943e-03	-9.823433e-03	8.485491e-03
60            	3.456556e-02	3.425779e-02	3.077667e-04	1.709984e-01	-9.032742e-02	2.613258e-01	-1.758266e-01	1.697501e-02	-9.219273e-03	-1.380092e-03	-9.909319e-03	8.529227e-03
61            	3.440174e-02	3.426289e-02	1.388479e-04	1.706795e-01	-8.979710e-02	2.604766e-01	-1.751368e-01	1.706202e-02	-9.288736e-03	-1.421872e-03	-9.999672e-03	8.577800e-03
62            	3.424984e-02	3.428682e-02	-3.698743e-05	1.704320e-01	-8.936659e-02	2.597986e-01	-1.745826e-01	1.716191e-02	-9.356915e-03	-1.460036e-03	-1.008693e-02	8.626896e-03
63            	3.412026e-02	3.431406e-02	-1.938075e-04	1.703191e-01	-8.907205e-02	2.593912e-01	-1.742316e-01	1.725394e-02	-9.417088e-03	-1.491251e-03	-1.016271e-02	8.671462e-03
64            	3.401189e-02	3.434266e-02	-3.307702e-04	1.703282e-01	-8.888031e-02	2.592085e-01	-1.740444e-01	1.733672e-02	-9.469401e-03	-1.515940e-03	-1.022737e-02	8.711431e-03
65            	3.391932e-02	3.438251e-02	-4.631867e-04	1.704291e-01	-8.875300e-02	2.591821e-01	-1.739676e-01	1.742285e-02	-9.518012e-03	-1.536402e-03	-1.028621e-02	8.749810e-03
66            	3.384136e-02	3.444165e-02	-6.002875e-04	1.706130e-01	-8.869155e-02	2.593046e-01	-1.739981e-01	1.752097e-02	-9.564590e-03	-1.553844e-03	-1.034151e-02	8.787668e-03
67            	3.377852e-02	3.451870e-02	-7.401772e-04	1.708784e-01	-8.871189e-02	2.595903e-01	-1.741511e-01	1.762944e-02	-9.608377e-03	-1.568643e-03	-1.039270e-02	8.824055e-03
68            	3.372961e-02	3.460716e-02	-8.775566e-04	1.712162e-01	-8.881444e-02	2.600307e-01	-1.744226e-01	1.774236e-02	-9.648272e-03	-1.580977e-03	-1.043876e-02	8.857783e-03
69            	3.369274e-02	3.470604e-02	-1.013299e-03	1.716245e-01	-8.898824e-02	2.606127e-01	-1.748005e-01	1.785967e-02	-9.684774e-03	-1.591454e-03	-1.048050e-02	8.889047e-03
70            	3.366413e-02	3.480843e-02	-1.144295e-03	1.720760e-01	-8.920495e-02	2.612809e-01	-1.752429e-01	1.797636e-02	-9.718142e-03	-1.600251e-03	-1.051827e-02	8.918016e-03
71            	3.364157e-02	3.491093e-02	-1.269367e-03	1.725526e-01	-8.944540e-02	2.619980e-01	-1.757217e-01	1.809015e-02	-9.749213e-03	-1.607082e-03	-1.055275e-02	8.945672e-03
72            	3.362542e-02	3.501211e-02	-1.386687e-03	1.730565e-01	-8.971172e-02	2.627682e-01	-1.762400e-01	1.819940e-02	-9.778210e-03	-1.611573e-03	-1.058400e-02	8.972424e-03
73            	3.361784e-02	3.511283e-02	-1.494981e-03	1.736103e-01	-9.002260e-02	2.636329e-01	-1.768278e-01	1.830390e-02	-9.804885e-03	-1.613798e-03	-1.061178e-02	8.997985e-03
74            	3.361849e-02	3.520954e-02	-1.591052e-03	1.742151e-01	-9.038068e-02	2.645958e-01	-1.774882e-01	1.840030e-02	-9.828648e-03	-1.614363e-03	-1.063583e-02	9.021467e-03
75            	3.362372e-02	3.529667e-02	-1.672956e-03	1.748433e-01	-9.076378e-02	2.656071e-01	-1.781854e-01	1.848481e-02	-9.849550e-03	-1.614481e-03	-1.065679e-02	9.042310e-03
76            	3.363078e-02	3.537197e-02	-1.741191e-03	1.754764e-01	-9.115304e-02	2.666294e-01	-1.788912e-01	1.855658e-02	-9.868215e-03	-1.615125e-03	-1.067578e-02	9.060652e-03
77            	3.363524e-02	3.543091e-02	-1.795663e-03	1.760741e-01	-9.151735e-02	2.675914e-01	-1.795544e-01	1.861328e-02	-9.885343e-03	-1.616824e-03	-1.069376e-02	9.076931e-03
78            	3.363565e-02	3.547150e-02	-1.835847e-03	1.766226e-01	-9.184724e-02	2.684698e-01	-1.801585e-01	1.865367e-02	-9.901183e-03	-1.619439e-03	-1.071090e-02	9.091464e-03
79            	3.365562e-02	3.549682e-02	-1.841204e-03	1.772284e-01	-9.224031e-02	2.694687e-01	-1.808545e-01	1.866901e-02	-9.901302e-03	-1.614253e-03	-1.070843e-02	9.094175e-03
80            	3.367230e-02	3.549989e-02	-1.827585e-03	1.778222e-01	-9.262290e-02	2.704451e-01	-1.815340e-01	1.866374e-02	-9.901073e-03	-1.610968e-03	-1.070656e-02	9.095589e-03
81            	3.366943e-02	3.547887e-02	-1.809446e-03	1.783338e-01	-9.292590e-02	2.712597e-01	-1.820928e-01	1.864416e-02	-9.910460e-03	-1.615387e-03	-1.071815e-02	9.102766e-03
82            	3.364827e-02	3.543351e-02	-1.785241e-03	1.787491e-01	-9.314165e-02	2.718908e-01	-1.825162e-01	1.860938e-02	-9.927279e-03	-1.625940e-03	-1.074025e-02	9.114309e-03
83            	3.361770e-02	3.536746e-02	-1.749758e-03	1.790713e-01	-9.328815e-02	2.723595e-01	-1.828238e-01	1.855861e-02	-9.943690e-03	-1.637545e-03	-1.076246e-02	9.124918e-03
84            	3.358596e-02	3.528390e-02	-1.697945e-03	1.793335e-01	-9.339880e-02	2.727323e-01	-1.830656e-01	1.849092e-02	-9.954728e-03	-1.647237e-03	-1.077835e-02	9.131109e-03
85            	3.355339e-02	3.518797e-02	-1.634577e-03	1.795553e-01	-9.348368e-02	2.730390e-01	-1.832613e-01	1.841127e-02	-9.962257e-03	-1.656031e-03	-1.079027e-02	9.134241e-03
86            	3.351529e-02	3.508546e-02	-1.570170e-03	1.797336e-01	-9.353026e-02	2.732639e-01	-1.833971e-01	1.832782e-02	-9.971424e-03	-1.666631e-03	-1.080474e-02	9.138108e-03
87            	3.346789e-02	3.498028e-02	-1.512385e-03	1.798549e-01	-9.352311e-02	2.733780e-01	-1.834505e-01	1.824633e-02	-9.985371e-03	-1.680461e-03	-1.082560e-02	9.145140e-03
88            	3.341146e-02	3.487383e-02	-1.462368e-03	1.799113e-01	-9.345948e-02	2.733707e-01	-1.834151e-01	1.816810e-02	-1.000350e-02	-1.696793e-03	-1.085190e-02	9.155106e-03
89            	3.334910e-02	3.476751e-02	-1.418410e-03	1.799079e-01	-9.334979e-02	2.732576e-01	-1.833037e-01	1.809296e-02	-1.002349e-02	-1.713938e-03	-1.088046e-02	9.166523e-03
90            	3.328423e-02	3.466621e-02	-1.381973e-03	1.798608e-01	-9.321024e-02	2.730710e-01	-1.831406e-01	1.802409e-02	-1.004391e-02	-1.730600e-03	-1.090921e-02	9.178607e-03
91            	3.321759e-02	3.457034e-02	-1.352745e-03	1.797820e-01	-9.304800e-02	2.728300e-01	-1.829390e-01	1.796154e-02	-1.006518e-02	-1.747055e-03	-1.093871e-02	9.191653e-03
92            	3.314897e-02	3.448293e-02	-1.333960e-03	1.796788e-01	-9.286596e-02	2.725447e-01	-1.827053e-01	1.790845e-02	-1.008853e-02	-1.763793e-03	-1.097042e-02	9.206632e-03
93            	3.307958e-02	3.440901e-02	-1.329428e-03	1.795621e-01	-9.267329e-02	2.722354e-01	-1.824543e-01	1.786922e-02	-1.011423e-02	-1.780569e-03	-1.100452e-02	9.223950e-03
94            	3.301008e-02	3.434720e-02	-1.337120e-03	1.794343e-01	-9.247316e-02	2.719075e-01	-1.821903e-01	1.784216e-02	-1.014180e-02	-1.797111e-03	-1.104036e-02	9.243249e-03
95            	3.294135e-02	3.429499e-02	-1.353641e-03	1.792979e-01	-9.226906e-02	2.715669e-01	-1.819180e-01	1.782432e-02	-1.017036e-02	-1.813072e-03	-1.107690e-02	9.263825e-03
96            	3.287430e-02	3.425117e-02	-1.376870e-03	1.791576e-01	-9.206582e-02	2.712234e-01	-1.816446e-01	1.781402e-02	-1.019922e-02	-1.828194e-03	-1.111332e-02	9.285122e-03
97            	3.281022e-02	3.421606e-02	-1.405843e-03	1.790234e-01	-9.187251e-02	2.708959e-01	-1.813842e-01	1.781095e-02	-1.022783e-02	-1.842229e-03	-1.114895e-02	9.306716e-03
98            	3.274849e-02	3.418912e-02	-1.440624e-03	1.788933e-01	-9.168624e-02	2.705796e-01	-1.811329e-01	1.781487e-02	-1.025658e-02	-1.855424e-03	-1.118429e-02	9.328866e-03
99            	3.268959e-02	3.416994e-02	-1.480346e-03	1.787718e-01	-9.151067e-02	2.702825e-01	-1.808966e-01	1.782514e-02	-1.028519e-02	-1.867679e-03	-1.121902e-02	9.351346e-03
100           	3.263359e-02	3.415758e-02	-1.523988e-03	1.786595e-01	-9.134596e-02	2.700055e-01	-1.806757e-01	1.784078e-02	-1.031343e-02	-1.878949e-03	-1.125290e-02	9.373951e-03
101           	3.258157e-02	3.415005e-02	-1.568473e-03	1.785645e-01	-9.120018e-02	2.697647e-01	-1.804824e-01	1.785926e-02	-1.034037e-02	-1.888934e-03	-1.128483e-02	9.395899e-03
102           	3.253319e-02	3.414598e-02	-1.612789e-03	1.784850e-01	-9.107140e-02	2.695564e-01	-1.803139e-01	1.787939e-02	-1.036601e-02	-1.897770e-03	-1.131490e-02	9.417129e-03
103           	3.248808e-02	3.414428e-02	-1.656192e-03	1.784197e-01	-9.095837e-02	2.693781e-01	-1.801682e-01	1.790023e-02	-1.039042e-02	-1.905626e-03	-1.134323e-02	9.437606e-03
104           	3.244531e-02	3.414539e-02	-1.700077e-03	1.783629e-01	-9.085441e-02	2.692173e-01	-1.800359e-01	1.792273e-02	-1.041419e-02	-1.912807e-03	-1.137060e-02	9.457789e-03
105           	3.240499e-02	3.414841e-02	-1.743418e-03	1.783160e-01	-9.076103e-02	2.690770e-01	-1.799190e-01	1.794591e-02	-1.043707e-02	-1.919296e-03	-1.139672e-02	9.477423e-03
106           	3.236734e-02	3.415194e-02	-1.784605e-03	1.782806e-01	-9.068042e-02	2.689610e-01	-1.798207e-01	1.796827e-02	-1.045864e-02	-1.925028e-03	-1.142116e-02	9.496130e-03
107           	3.233232e-02	3.415458e-02	-1.822261e-03	1.782571e-01	-9.061306e-02	2.688701e-01	-1.797416e-01	1.798842e-02	-1.047865e-02	-1.930026e-03	-1.144367e-02	9.513640e-03
108           	3.229949e-02	3.415572e-02	-1.856223e-03	1.782430e-01	-9.055618e-02	2.687991e-01	-1.796777e-01	1.800597e-02	-1.049723e-02	-1.934434e-03	-1.146445e-02	9.530012e-03
109           	3.226835e-02	3.415538e-02	-1.887028e-03	1.782352e-01	-9.050638e-02	2.687416e-01	-1.796240e-01	1.802120e-02	-1.051467e-02	-1.938426e-03	-1.148388e-02	9.545454e-03
110           	3.223860e-02	3.415308e-02	-1.914477e-03	1.782327e-01	-9.046301e-02	2.686957e-01	-1.795793e-01	1.803378e-02	-1.053100e-02	-1.942083e-03	-1.150204e-02	9.559954e-03
111           	3.221004e-02	3.414939e-02	-1.939350e-03	1.782339e-01	-9.042359e-02	2.686575e-01	-1.795405e-01	1.804437e-02	-1.054659e-02	-1.945504e-03	-1.151935e-02	9.573841e-03
112           	3.218270e-02	3.414338e-02	-1.960674e-03	1.782396e-01	-9.038956e-02	2.686292e-01	-1.795094e-01	1.805203e-02	-1.056129e-02	-1.948672e-03	-1.153562e-02	9.586951e-03
113           	3.215015e-02	3.413343e-02	-1.983272e-03	1.782566e-01	-9.036206e-02	2.686187e-01	-1.794904e-01	1.805835e-02	-1.057916e-02	-1.954688e-03	-1.155650e-02	9.601811e-03
114           	3.211954e-02	3.411879e-02	-1.999256e-03	1.782777e-01	-9.034121e-02	2.686189e-01	-1.794801e-01	1.805902e-02	-1.059515e-02	-1.960030e-03	-1.157516e-02	9.615133e-03
115           	3.209411e-02	3.409954e-02	-2.005434e-03	1.782968e-01	-9.032485e-02	2.686216e-01	-1.794732e-01	1.805249e-02	-1.060664e-02	-1.962561e-03	-1.158792e-02	9.625362e-03
116           	3.207260e-02	3.407613e-02	-2.003533e-03	1.783135e-01	-9.031199e-02	2.686255e-01	-1.794688e-01	1.803983e-02	-1.061468e-02	-1.963000e-03	-1.159618e-02	9.633181e-03
117           	3.205164e-02	3.404854e-02	-1.996897e-03	1.783327e-01	-9.030409e-02	2.686368e-01	-1.794705e-01	1.802272e-02	-1.062200e-02	-1.963489e-03	-1.160374e-02	9.640252e-03
118           	3.202920e-02	3.401634e-02	-1.987145e-03	1.783585e-01	-9.030305e-02	2.686616e-01	-1.794823e-01	1.800174e-02	-1.063023e-02	-1.965372e-03	-1.161292e-02	9.647548e-03
119           	3.200585e-02	3.397931e-02	-1.973458e-03	1.783909e-01	-9.030919e-02	2.687001e-01	-1.795046e-01	1.797638e-02	-1.063889e-02	-1.968305e-03	-1.162304e-02	9.654737e-03
120           	3.198348e-02	3.393754e-02	-1.954058e-03	1.784269e-01	-9.032120e-02	2.687481e-01	-1.795346e-01	1.794580e-02	-1.064638e-02	-1.971056e-03	-1.163191e-02	9.660850e-03
121           	3.196434e-02	3.388605e-02	-1.921710e-03	1.784707e-01	-9.034705e-02	2.688177e-01	-1.795824e-01	1.790388e-02	-1.065075e-02	-1.972886e-03	-1.163719e-02	9.664305e-03
122           	3.194691e-02	3.383043e-02	-1.883528e-03	1.785137e-01	-9.037620e-02	2.688899e-01	-1.796330e-01	1.785698e-02	-1.065337e-02	-1.973931e-03	-1.164034e-02	9.666405e-03
123           	3.192935e-02	3.377406e-02	-1.844708e-03	1.785525e-01	-9.040350e-02	2.689560e-01	-1.796798e-01	1.780938e-02	-1.065586e-02	-1.974859e-03	-1.164329e-02	9.668433e-03
124           	3.191133e-02	3.371594e-02	-1.804613e-03	1.785908e-01	-9.043238e-02	2.690232e-01	-1.797278e-01	1.776028e-02	-1.065851e-02	-1.976086e-03	-1.164655e-02	9.670464e-03
125           	3.189382e-02	3.365290e-02	-1.759075e-03	1.786343e-01	-9.046947e-02	2.691038e-01	-1.797866e-01	1.770599e-02	-1.066036e-02	-1.977472e-03	-1.164909e-02	9.671620e-03
126           	3.187790e-02	3.358296e-02	-1.705065e-03	1.786850e-01	-9.051777e-02	2.692028e-01	-1.798603e-01	1.764401e-02	-1.066044e-02	-1.978615e-03	-1.164975e-02	9.671132e-03
127           	3.186367e-02	3.350678e-02	-1.643113e-03	1.787402e-01	-9.057485e-02	2.693151e-01	-1.799450e-01	1.757495e-02	-1.065866e-02	-1.979305e-03	-1.164832e-02	9.669012e-03
128           	3.185044e-02	3.342651e-02	-1.576069e-03	1.787960e-01	-9.063599e-02	2.694320e-01	-1.800340e-01	1.750129e-02	-1.065571e-02	-1.979663e-03	-1.164554e-02	9.665877e-03
129           	3.183752e-02	3.334374e-02	-1.506217e-03	1.788501e-01	-9.069859e-02	2.695487e-01	-1.801236e-01	1.742498e-02	-1.065222e-02	-1.979924e-03	-1.164219e-02	9.662262e-03
130           	3.182480e-02	3.325855e-02	-1.433747e-03	1.789034e-01	-9.076325e-02	2.696667e-01	-1.802150e-01	1.734615e-02	-1.064831e-02	-1.980197e-03	-1.163841e-02	9.658209e-03
